"","RouteID","Totalab","p312_400m","p316_1km","p437_8km","p484_5km","p485_4km","p488_8km","p489_400m","p490_4km","p491_20km","p492_8km","p493_1km","p495_8km","p498_400m","p556_400m","p558_400m","p557_400m","pSHV_20km","pDSD_8km","pISNV_400m","evd20km","lvd400m","pwm20km","pwt20km"
"325",92011,184,0,0,0,0.127682034714434,0.0101293943306143,0,0.00780013240077138,0.514785840585973,0.20242774693242,0,0,0.0490062510487845,0,0,0,0.0123765938462424,0.0604275787957761,0.779130391925621,0,115.048281532819,114.311268097154,187.745276978323,938.726384891617
"326",92015,40,0,0,0,0.030046803389809,0.0860374818378086,0,0.282575300378559,0.0469932167122261,0.0436557898125658,0,0,0.0950804288571629,0,0,0,0.17603006528776,0.0432272954676332,0.730947273206585,0.00611729851319471,113.042901991555,123.451001713463,113.409323670953,567.046618354767
"327",92018,198,0,0,0,0.0140206427969125,0.0557073896061739,0,0.0818388554650393,0.336888344380569,0.0688546950507395,0,0,0.0771597209801467,0.000201502633927286,0,0,0.000143930452805205,0.0564039783753406,0.790025444118139,0,117.466553149468,120.662611832599,130.199659098997,650.998295494983
"328",92019,0,0,0,0,0.00446533490011751,0,0,0.00287673695836437,0.397424070484225,0.11595267719238,0,0,0.0177100812603984,0,0.00136131302494028,0.0297434053373745,0.0298718310944443,0.140328121552379,0.592863165480802,0.0297434053373745,123.436188057488,129.659401535324,220.335884134555,1101.67942067278
"329",92022,65,0,0,0,0.0294246965803219,0.0121897071704303,0,0.472859396415734,0.275027841737616,0.0847951604021136,0,0,0.0827993500009441,0,0,0,0.00364633168688096,0.0888110032034103,0.797959367283899,0,122.154202864163,130.359651016066,175.454611556993,877.273057784963
"330",92026,74,0,0,0,0.000179847930990399,2.46687534604779e-05,0,0.00162169718999021,0.206211592121348,0.138473222601617,0,0,0.105856068272366,0,0.0104291905494198,0,0.437382916258912,0.161280981411344,0.480359969513983,0.0168600587166224,124.331104829895,120.731533219437,355.709197284203,1778.54598642102
"331",92028,0,0,0,0,0.000139169304651994,2.65061454498225e-06,0,0,0.0296603767583514,0,0,0,0,0,0.719945862746139,0.040921394830423,0.053341117775065,0.238312983838326,0.0417858070431929,0.0434159545671673,123.135706072345,122.809160295909,153.890428603814,769.452143019071
"332",92030,73,0.00205038078500293,0,0,0,0,0,0,0,0.267054575760019,0,0,0.00131147989360466,0,0,0,0.00339777387229057,0.137883082847516,0.359402927923308,0,128.205589407228,120.045569041396,404.618851763233,2023.09425881617
"333",92039,75,0,0,0,0.0996195597735035,0,0,0.00544861157207656,0.62401219808721,0.0753413310419626,0,0,0.0059920904853851,0,0.00135523841132869,0,0.124294722867574,0.0340451161479053,0.731801560610662,0.0044529262086514,119.512043966208,113.307870180743,164.223529881409,821.117649407043
"334",92040,0,0.0500013827816035,0,0,0,0,0,0,0.125112485574617,0.0306174533583145,0,0,0,0,0.0468209850936143,0,0.24201443623994,0.39701131312979,0.146107834331799,0.0141596836195691,115.910885874652,120.232374188933,253.712653201397,1268.56326600699
"335",92042,5,0,0,0,4.10002419014272e-06,0,0,0,0.00015297658139541,0.148997134670487,0,0,0.00557138594222656,0,0,0,0,0.148146697777929,0.231997144679332,0,128.14746952264,120.096148838603,272.176208903319,1360.88104451659
"336",92044,0,0,0,0,0,0,0,0,0.559279804782249,0,0,0,0,0,0,0.00431883823251545,0.000620832995924096,0.243483983417846,0.624386485374682,0.139687424082922,117.984439190184,125.231698819893,133.112858451819,665.564292259095
"337",92053,85,8.9506817435928e-05,0,0,0.000843996188690895,0.00401200442268204,0,0.0137840498851329,0.184198963254405,0.147286781447599,0,0,0.0659724373947938,0,0.000954739385983232,0,0.0777814243518215,0.0659952029117866,0.393339395403366,0.0022376704358982,137.602264740643,142.390070902725,296.546813580961,1482.73406790481
"338",92059,79,0,0,0,0.116698604913688,0.00847519933070517,0,0.0192159028161237,0.533755022880249,0.0083424295542803,0,0,0.0253568681374785,0,0,0,0,0.124625786835305,0.828333435441527,0,113.720546266509,118.865755936457,133.730215022061,668.651075110304
"339",92061,105,0,0,0,0.0467928705679972,0.126418545093728,0,0.00648175655602668,0.640270483293754,0.0103232367383311,0,0,1.36653403694653e-05,0,0.0239554919383153,0,0.0411591541307694,0.0535632422424875,0.817773824951545,0,107.939979919181,108.325045716453,125.262406685435,626.312033427176
"340",92064,47,0,0,0,0,0,0,0,0.753419711129992,0,0,0,0,0,0.0476701365732015,0.000202975034070809,0.0127584307130223,0.100521466882983,0.821836591270566,0.000840896569721924,115.814521123476,116.981680547133,114.448887455601,572.244437278006
"341",92077,0,2.97220983801456e-05,0,0,9.59099214018194e-06,0,0,0,0.0506908611750797,0.166497059101599,0,0,0.0344419634965229,0,0,0,0.00395303908455937,0.0325594414340239,0.326106703726771,0,124.887848778746,120.858077919979,348.321008633456,1741.60504316728
"342",92081,214,0,0,0,0.0086440912954282,0.0597760911109564,0,0.446976287357935,0.24315597541696,0.0411400461777522,0,0,0.176267995557388,0,0,0,0,0.0288318316297118,0.902094357625608,0,113.962588408897,126.380557405577,141.36135261185,706.806763059252
"343",92082,240,0,0,0,0.03069839444293,0.159829208962424,0,0.132323823865696,0.183415615473832,0.0242371885387523,0,0,0.0638319897075268,0,0,0,0,0.0783780188682003,0.834532112220719,0,121.17153189401,129.077710260272,158.694629548903,793.473147744517
"344",92083,52,0,0,0,0.0623387247759445,0.043657191676456,0,0.0161457136290508,0.71745636494818,0.000290193907718337,0,0,0.0189532736242044,0,0,0,0,0.0678180924338466,0.837780129313541,0,118.376274707485,123.995521791863,153.090569030369,765.452845151847
"345",92084,87,0,0,0,0.00390216546817223,0.0296667299184053,0,0.00475573991386827,0.477271819353035,0.0415963807195308,0,0,0.19113936479448,2.64207772992681e-05,0,0,0.0011625142011678,0.0491595659838022,0.740189798989352,0.00153240508335755,127.207529195678,127.721433524998,214.565736963938,1072.82868481969
"346",92085,83,0,0,0,0.148038535492695,0.0149947674907126,0,0.00325267083531952,0.236687656115925,0.00380045801705557,0,0,0.324283697614346,0,0,0,0.00081316770882988,0.227443977837129,0.708215598838633,0,126.638711113359,128.624861398454,156.852004311016,784.260021555081
"347",92087,4,0,0,0,0,0,0,0,0.192344425981647,0.1031740274276,0,0,0.00072954858847046,0,0,0.0163276152233606,0,0.152538822209161,0.30752744492309,0.0167409725707874,119.52699818938,122.550332369114,196.980899830192,984.90449915096
"348",92090,0,0,0,0,0,0,0,0,0.0294704881316305,8.83558088422076e-06,0,0,0,0,0.117161053416719,0.0161225543634173,0.0210568592575592,0.742587868011148,0.0343155466270387,0.0161225543634173,118.946068141253,122.416670371172,168.470584641215,842.352923206076
"349",92097,136,0,0,0,0.0430251878393102,0.0835960729475187,0,0.501549100968188,0.0128952313121926,0.0436372767535402,0,0,0.0434165880631467,0,0,0,0.00024896265560166,0.0601155244954717,0.716507316988616,0,109.86837472915,111.036476343373,112.258556943948,561.292784719738
"350",92104,105,0,0,0,0.0015087163731087,0.00770963577918955,0,0.0358924879393522,0.281753524513402,0.0570929493101578,0,0,0.2293816459635,0.000248104755341144,0,0,0.110572019297037,0.151806100649512,0.673648228154958,0.00744314266023432,125.350289154049,127.752101641464,206.37413952917,1031.87069764585
"351",92120,57,0,0,0,0.000131216897555389,0,0,0,0.599038322980895,0.00226036762708165,0,0,0,0,0.031377364405894,0.00394503082871773,0.00488556797993521,0.253786950886554,0.640497646061501,0.00394503082871773,114.008818042886,124.827447419271,132.601804651248,663.009023256238
"352",92148,0,0,0,0,0,0,0,0,0.47392618780979,0.000250709978403755,0,0,0,0,0.0128550238971598,0.0186782398505741,0.0383727956930176,0.259713545522921,0.488365219169938,0.0186782398505741,126.605711034436,137.486616478896,171.59307342328,857.9653671164
"353",92150,0,0,0,0,9.62160165029711e-06,0,0,0,0.444257937826352,0.000731928716763448,0,0,0,0,5.27676639755158e-05,0.00453801910189436,0.0103424621392011,0.227106078907065,0.386840648931905,0.00453801910189436,125.496500109215,128.799941313224,258.753478352477,1293.76739176239
"354",92206,0,0,0,0,0,0,0,0,0.670801875154207,0,0,0,0,0,0.052793439261917,0.00494618144541261,0.00443362378267555,0.262220806624995,0.66772101239897,0.00494618144541261,120.951927376314,132.449140204476,155.995283759223,779.976418796117
"355",92250,0,0,0,0,0,0,0,0,0.133784960873444,1.54416419906777e-05,0,0,0,0,0,0,0.00260712614479578,0.192321974412464,0.169456529307938,0,124.275119573597,124.824793119121,282.139640317435,1410.69820158717
"356",92901,37,2.87546366851655e-05,0,0,0,0,0,0,0,0.112185855545802,0,0,9.25424654238214e-05,0,0,0,0.00782126117836501,0.136605869758066,0.136945882708595,0,129.827336366272,134.620623476371,452.75804791286,2263.7902395643
